OMRKK;TID;INDHOLD
Amager Vest - Faste Batteri;1995K1;1679
Amager Vest - Faste Batteri;1996K1;1685
Amager Vest - Faste Batteri;1997K1;1692
Amager Vest - Faste Batteri;1998K1;1688
Amager Vest - Faste Batteri;1999K1;1698
Amager Vest - Faste Batteri;2000K1;1731
Amager Vest - Faste Batteri;2001K1;1757
Amager Vest - Faste Batteri;2002K1;1716
Amager Vest - Faste Batteri;2002K2;1731
Amager Vest - Faste Batteri;2002K3;1717
Amager Vest - Faste Batteri;2002K4;1744
Amager Vest - Faste Batteri;2003K1;1749
Amager Vest - Faste Batteri;2003K2;1752
Amager Vest - Faste Batteri;2003K3;1762
Amager Vest - Faste Batteri;2003K4;1765
Amager Vest - Faste Batteri;2004K1;1746
Amager Vest - Faste Batteri;2004K2;1842
Amager Vest - Faste Batteri;2004K3;1907
Amager Vest - Faste Batteri;2004K4;1943
Amager Vest - Faste Batteri;2005K1;1951
Amager Vest - Faste Batteri;2005K2;1972
Amager Vest - Faste Batteri;2005K3;2051
Amager Vest - Faste Batteri;2005K4;2139
Amager Vest - Faste Batteri;2006K1;2227
Amager Vest - Faste Batteri;2006K2;2341
Amager Vest - Faste Batteri;2006K3;2587
Amager Vest - Faste Batteri;2006K4;2653
Amager Vest - Faste Batteri;2007K1;2673
Amager Vest - Faste Batteri;2007K2;2751
Amager Vest - Faste Batteri;2007K3;2857
Amager Vest - Faste Batteri;2007K4;2880
Amager Vest - Faste Batteri;2008K1;2907
Amager Vest - Faste Batteri;2008K2;2930
Amager Vest - Faste Batteri;2008K3;2933
Amager Vest - Faste Batteri;2008K4;2973
Amager Vest - Faste Batteri;2009K1;3009
Amager Vest - Faste Batteri;2009K2;3034
Amager Vest - Faste Batteri;2009K3;3061
Amager Vest - Faste Batteri;2009K4;3099
Amager Vest - Faste Batteri;2010K1;3105
Amager Vest - Faste Batteri;2010K2;3099
Amager Vest - Faste Batteri;2010K3;3093
Amager Vest - Faste Batteri;2010K4;3138
Amager Vest - Faste Batteri;2011K1;3163
Amager Vest - Faste Batteri;2011K2;3193
Amager Vest - Faste Batteri;2011K3;3177
Amager Vest - Faste Batteri;2011K4;3206
Amager Vest - Faste Batteri;2012K1;3208
Amager Vest - Faste Batteri;2012K2;3230
Amager Vest - Faste Batteri;2012K3;3232
Amager Vest - Faste Batteri;2012K4;3264
Amager Vest - Faste Batteri;2013K1;3441
Amager Vest - Faste Batteri;2013K2;3469
Amager Vest - Faste Batteri;2013K3;3504
Amager Vest - Faste Batteri;2013K4;3542
Amager Vest - Faste Batteri;2014K1;3528
Amager Vest - Faste Batteri;2014K2;3515
Amager Vest - Faste Batteri;2014K3;3506
Amager Vest - Faste Batteri;2014K4;3562
Amager Vest - Faste Batteri;2015K1;3535
Amager Vest - Faste Batteri;2015K2;3568
Amager Vest - Faste Batteri;2015K3;3567
Amager Vest - Faste Batteri;2015K4;3582
Amager Vest - Faste Batteri;2016K1;3543
Amager Vest - Faste Batteri;2016K2;3545
Amager Vest - Faste Batteri;2016K3;3535
Amager Vest - Faste Batteri;2016K4;3604
Amager Vest - Faste Batteri;2017K1;3557
Amager Vest - Faste Batteri;2017K2;3564
Amager Vest - Faste Batteri;2017K3;3553
Amager Vest - Faste Batteri;2017K4;3554
Amager Vest - Faste Batteri;2018K1;3532
Amager Vest - Faste Batteri;2018K2;3622
Amager Vest - Faste Batteri;2018K3;3542
Amager Vest - Faste Batteri;2018K4;3810
Amager Vest - Faste Batteri;2019K1;3813
Amager Vest - Faste Batteri;2019K2;3941
Amager Vest - Faste Batteri;2019K3;3794
Amager Vest - Faste Batteri;2019K4;4091
Amager Vest - Faste Batteri;2020K1;3923
Amager Vest - Faste Batteri;2020K2;4043
Amager Vest - Faste Batteri;2020K3;4091
Amager Vest - Faste Batteri;2020K4;4196
Amager Vest - Faste Batteri;2021K1;4266
Amager Vest - Faste Batteri;2021K2;4372
Amager Vest - Faste Batteri;2021K3;4345
Amager Vest - Faste Batteri;2021K4;4403
Amager Vest - Faste Batteri;2022K1;4399
Amager Vest - Faste Batteri;2022K2;4775
Amager Vest - Faste Batteri;2022K3;4706
Amager Vest - Faste Batteri;2022K4;4967
Amager Vest - Faste Batteri;2023K1;4956
Amager Vest - Faste Batteri;2023K2;5248
Amager Vest - Faste Batteri;2023K3;5010
Amager Vest - Faste Batteri;2023K4;5323
Amager Vest - Faste Batteri;2024K1;5051
Amager Vest - Faste Batteri;2024K2;5364
Amager Vest - Faste Batteri;2024K3;5117
Amager Vest - Faste Batteri;2024K4;5465
Amager Vest - Faste Batteri;2025K1;5218
Amager Vest - Gamle Bryggen;1974K1;6822
Amager Vest - Gamle Bryggen;1975K1;6538
Amager Vest - Gamle Bryggen;1976K1;6322
Amager Vest - Gamle Bryggen;1977K1;6191
Amager Vest - Gamle Bryggen;1978K1;6039
Amager Vest - Gamle Bryggen;1979K1;5879
Amager Vest - Gamle Bryggen;1980K1;5774
Amager Vest - Gamle Bryggen;1981K1;5652
Amager Vest - Gamle Bryggen;1982K1;5537
Amager Vest - Gamle Bryggen;1983K1;5502
Amager Vest - Gamle Bryggen;1984K1;5478
Amager Vest - Gamle Bryggen;1985K1;5399
Amager Vest - Gamle Bryggen;1986K1;5326
Amager Vest - Gamle Bryggen;1987K1;5318
Amager Vest - Gamle Bryggen;1988K1;5243
Amager Vest - Gamle Bryggen;1989K1;5225
Amager Vest - Gamle Bryggen;1990K1;5167
Amager Vest - Gamle Bryggen;1991K1;5117
Amager Vest - Gamle Bryggen;1992K1;5118
Amager Vest - Gamle Bryggen;1993K1;5120
Amager Vest - Gamle Bryggen;1994K1;5074
Amager Vest - Gamle Bryggen;1995K1;5195
Amager Vest - Gamle Bryggen;1996K1;5278
Amager Vest - Gamle Bryggen;1997K1;5389
Amager Vest - Gamle Bryggen;1998K1;5465
Amager Vest - Gamle Bryggen;1999K1;5500
Amager Vest - Gamle Bryggen;2000K1;5500
Amager Vest - Gamle Bryggen;2001K1;5532
Amager Vest - Gamle Bryggen;2002K1;5564
Amager Vest - Gamle Bryggen;2002K2;5585
Amager Vest - Gamle Bryggen;2002K3;5571
Amager Vest - Gamle Bryggen;2002K4;5576
Amager Vest - Gamle Bryggen;2003K1;5597
Amager Vest - Gamle Bryggen;2003K2;5607
Amager Vest - Gamle Bryggen;2003K3;5572
Amager Vest - Gamle Bryggen;2003K4;5703
Amager Vest - Gamle Bryggen;2004K1;5801
Amager Vest - Gamle Bryggen;2004K2;5804
Amager Vest - Gamle Bryggen;2004K3;5927
Amager Vest - Gamle Bryggen;2004K4;6105
Amager Vest - Gamle Bryggen;2005K1;6118
Amager Vest - Gamle Bryggen;2005K2;6269
Amager Vest - Gamle Bryggen;2005K3;6323
Amager Vest - Gamle Bryggen;2005K4;6607
Amager Vest - Gamle Bryggen;2006K1;6645
Amager Vest - Gamle Bryggen;2006K2;6672
Amager Vest - Gamle Bryggen;2006K3;6628
Amager Vest - Gamle Bryggen;2006K4;6691
Amager Vest - Gamle Bryggen;2007K1;6715
Amager Vest - Gamle Bryggen;2007K2;6716
Amager Vest - Gamle Bryggen;2007K3;6695
Amager Vest - Gamle Bryggen;2007K4;6709
Amager Vest - Gamle Bryggen;2008K1;6650
Amager Vest - Gamle Bryggen;2008K2;6667
Amager Vest - Gamle Bryggen;2008K3;6646
Amager Vest - Gamle Bryggen;2008K4;6716
Amager Vest - Gamle Bryggen;2009K1;6720
Amager Vest - Gamle Bryggen;2009K2;6777
Amager Vest - Gamle Bryggen;2009K3;6860
Amager Vest - Gamle Bryggen;2009K4;6928
Amager Vest - Gamle Bryggen;2010K1;6945
Amager Vest - Gamle Bryggen;2010K2;7005
Amager Vest - Gamle Bryggen;2010K3;7024
Amager Vest - Gamle Bryggen;2010K4;7090
Amager Vest - Gamle Bryggen;2011K1;7125
Amager Vest - Gamle Bryggen;2011K2;7128
Amager Vest - Gamle Bryggen;2011K3;7194
Amager Vest - Gamle Bryggen;2011K4;7342
Amager Vest - Gamle Bryggen;2012K1;7332
Amager Vest - Gamle Bryggen;2012K2;7326
Amager Vest - Gamle Bryggen;2012K3;7331
Amager Vest - Gamle Bryggen;2012K4;7394
Amager Vest - Gamle Bryggen;2013K1;7513
Amager Vest - Gamle Bryggen;2013K2;7657
Amager Vest - Gamle Bryggen;2013K3;7726
Amager Vest - Gamle Bryggen;2013K4;7777
Amager Vest - Gamle Bryggen;2014K1;7806
Amager Vest - Gamle Bryggen;2014K2;7836
Amager Vest - Gamle Bryggen;2014K3;7812
Amager Vest - Gamle Bryggen;2014K4;7898
Amager Vest - Gamle Bryggen;2015K1;7863
Amager Vest - Gamle Bryggen;2015K2;7873
Amager Vest - Gamle Bryggen;2015K3;7868
Amager Vest - Gamle Bryggen;2015K4;7867
Amager Vest - Gamle Bryggen;2016K1;7885
Amager Vest - Gamle Bryggen;2016K2;7879
Amager Vest - Gamle Bryggen;2016K3;7895
Amager Vest - Gamle Bryggen;2016K4;7918
Amager Vest - Gamle Bryggen;2017K1;7918
Amager Vest - Gamle Bryggen;2017K2;7942
Amager Vest - Gamle Bryggen;2017K3;7916
Amager Vest - Gamle Bryggen;2017K4;7923
Amager Vest - Gamle Bryggen;2018K1;7879
Amager Vest - Gamle Bryggen;2018K2;7916
Amager Vest - Gamle Bryggen;2018K3;7898
Amager Vest - Gamle Bryggen;2018K4;7880
Amager Vest - Gamle Bryggen;2019K1;7852
Amager Vest - Gamle Bryggen;2019K2;7859
Amager Vest - Gamle Bryggen;2019K3;7835
Amager Vest - Gamle Bryggen;2019K4;7857
Amager Vest - Gamle Bryggen;2020K1;7827
Amager Vest - Gamle Bryggen;2020K2;7830
Amager Vest - Gamle Bryggen;2020K3;7826
Amager Vest - Gamle Bryggen;2020K4;7796
Amager Vest - Gamle Bryggen;2021K1;7749
Amager Vest - Gamle Bryggen;2021K2;7738
Amager Vest - Gamle Bryggen;2021K3;7707
Amager Vest - Gamle Bryggen;2021K4;7688
Amager Vest - Gamle Bryggen;2022K1;7706
Amager Vest - Gamle Bryggen;2022K2;7702
Amager Vest - Gamle Bryggen;2022K3;7639
Amager Vest - Gamle Bryggen;2022K4;7672
Amager Vest - Gamle Bryggen;2023K1;7626
Amager Vest - Gamle Bryggen;2023K2;7606
Amager Vest - Gamle Bryggen;2023K3;7574
Amager Vest - Gamle Bryggen;2023K4;7632
Amager Vest - Gamle Bryggen;2024K1;7645
Amager Vest - Gamle Bryggen;2024K2;7624
Amager Vest - Gamle Bryggen;2024K3;7672
Amager Vest - Gamle Bryggen;2024K4;7680
Amager Vest - Gamle Bryggen;2025K1;7704
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1974K1;156
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1975K1;142
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1976K1;137
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1977K1;128
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1978K1;131
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1979K1;130
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1980K1;128
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1981K1;131
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1982K1;134
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1983K1;122
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1984K1;135
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1985K1;134
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1986K1;130
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1987K1;117
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1988K1;114
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1989K1;118
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1990K1;128
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1991K1;124
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1992K1;131
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1993K1;125
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1994K1;128
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1995K1;129
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1996K1;133
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1997K1;141
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1998K1;126
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);1999K1;121
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2000K1;113
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2001K1;116
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2002K1;122
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2002K2;122
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2002K3;126
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2002K4;129
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2003K1;131
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2003K2;131
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2003K3;123
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2003K4;123
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2004K1;120
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2004K2;122
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2004K3;424
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2004K4;494
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2005K1;490
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2005K2;543
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2005K3;638
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2005K4;725
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2006K1;917
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2006K2;1102
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2006K3;1114
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2006K4;1480
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2007K1;1654
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2007K2;1870
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2007K3;2007
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2007K4;2081
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2008K1;2086
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2008K2;2117
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2008K3;2117
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2008K4;2183
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2009K1;2133
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2009K2;2178
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2009K3;2147
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2009K4;2222
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2010K1;2210
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2010K2;2254
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2010K3;2229
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2010K4;2174
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2011K1;2202
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2011K2;2196
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2011K3;2177
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2011K4;2226
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2012K1;2223
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2012K2;2245
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2012K3;2203
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2012K4;2270
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2013K1;2278
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2013K2;2290
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2013K3;2284
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2013K4;2369
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2014K1;2387
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2014K2;2409
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2014K3;2456
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2014K4;2520
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2015K1;2525
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2015K2;2556
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2015K3;2520
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2015K4;2546
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2016K1;2517
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2016K2;2511
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2016K3;2515
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2016K4;2573
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2017K1;2876
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2017K2;2949
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2017K3;2928
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2017K4;2906
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2018K1;2947
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2018K2;2973
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2018K3;2912
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2018K4;3144
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2019K1;3278
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2019K2;3265
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2019K3;3197
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2019K4;3237
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2020K1;3225
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2020K2;3201
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2020K3;3202
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2020K4;3222
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2021K1;3336
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2021K2;3380
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2021K3;3348
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2021K4;3384
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2022K1;3644
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2022K2;3712
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2022K3;3713
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2022K4;3843
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2023K1;3802
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2023K2;3803
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2023K3;3760
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2023K4;3799
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2024K1;3751
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2024K2;3730
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2024K3;3639
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2024K4;3696
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2025K1;3664
Amager Vest - Kolonihavekvarteret;1974K1;5102
Amager Vest - Kolonihavekvarteret;1975K1;5085
Amager Vest - Kolonihavekvarteret;1976K1;4834
Amager Vest - Kolonihavekvarteret;1977K1;4864
Amager Vest - Kolonihavekvarteret;1978K1;4839
Amager Vest - Kolonihavekvarteret;1979K1;4869
Amager Vest - Kolonihavekvarteret;1980K1;4831
Amager Vest - Kolonihavekvarteret;1981K1;5752
Amager Vest - Kolonihavekvarteret;1982K1;5712
Amager Vest - Kolonihavekvarteret;1983K1;6065
Amager Vest - Kolonihavekvarteret;1984K1;6044
Amager Vest - Kolonihavekvarteret;1985K1;5978
Amager Vest - Kolonihavekvarteret;1986K1;5905
Amager Vest - Kolonihavekvarteret;1987K1;5907
Amager Vest - Kolonihavekvarteret;1988K1;6028
Amager Vest - Kolonihavekvarteret;1989K1;6021
Amager Vest - Kolonihavekvarteret;1990K1;4657
Amager Vest - Kolonihavekvarteret;1991K1;4636
Amager Vest - Kolonihavekvarteret;1992K1;4622
Amager Vest - Kolonihavekvarteret;1993K1;4695
Amager Vest - Kolonihavekvarteret;1994K1;4696
Amager Vest - Kolonihavekvarteret;1995K1;4783
Amager Vest - Kolonihavekvarteret;1996K1;4840
Amager Vest - Kolonihavekvarteret;1997K1;4842
Amager Vest - Kolonihavekvarteret;1998K1;4905
Amager Vest - Kolonihavekvarteret;1999K1;4869
Amager Vest - Kolonihavekvarteret;2000K1;4875
Amager Vest - Kolonihavekvarteret;2001K1;4994
Amager Vest - Kolonihavekvarteret;2002K1;5050
Amager Vest - Kolonihavekvarteret;2002K2;5030
Amager Vest - Kolonihavekvarteret;2002K3;4933
Amager Vest - Kolonihavekvarteret;2002K4;5004
Amager Vest - Kolonihavekvarteret;2003K1;5003
Amager Vest - Kolonihavekvarteret;2003K2;5011
Amager Vest - Kolonihavekvarteret;2003K3;4986
Amager Vest - Kolonihavekvarteret;2003K4;5041
Amager Vest - Kolonihavekvarteret;2004K1;5029
Amager Vest - Kolonihavekvarteret;2004K2;5053
Amager Vest - Kolonihavekvarteret;2004K3;5052
Amager Vest - Kolonihavekvarteret;2004K4;5042
Amager Vest - Kolonihavekvarteret;2005K1;5014
Amager Vest - Kolonihavekvarteret;2005K2;5063
Amager Vest - Kolonihavekvarteret;2005K3;5042
Amager Vest - Kolonihavekvarteret;2005K4;5049
Amager Vest - Kolonihavekvarteret;2006K1;5033
Amager Vest - Kolonihavekvarteret;2006K2;5018
Amager Vest - Kolonihavekvarteret;2006K3;5000
Amager Vest - Kolonihavekvarteret;2006K4;5045
Amager Vest - Kolonihavekvarteret;2007K1;5033
Amager Vest - Kolonihavekvarteret;2007K2;4971
Amager Vest - Kolonihavekvarteret;2007K3;4935
Amager Vest - Kolonihavekvarteret;2007K4;4951
Amager Vest - Kolonihavekvarteret;2008K1;4972
Amager Vest - Kolonihavekvarteret;2008K2;4966
Amager Vest - Kolonihavekvarteret;2008K3;4940
Amager Vest - Kolonihavekvarteret;2008K4;5008
Amager Vest - Kolonihavekvarteret;2009K1;5020
Amager Vest - Kolonihavekvarteret;2009K2;5059
Amager Vest - Kolonihavekvarteret;2009K3;5050
Amager Vest - Kolonihavekvarteret;2009K4;5113
Amager Vest - Kolonihavekvarteret;2010K1;5145
Amager Vest - Kolonihavekvarteret;2010K2;5177
Amager Vest - Kolonihavekvarteret;2010K3;5141
Amager Vest - Kolonihavekvarteret;2010K4;5118
Amager Vest - Kolonihavekvarteret;2011K1;5035
Amager Vest - Kolonihavekvarteret;2011K2;5071
Amager Vest - Kolonihavekvarteret;2011K3;5089
Amager Vest - Kolonihavekvarteret;2011K4;5110
Amager Vest - Kolonihavekvarteret;2012K1;5121
Amager Vest - Kolonihavekvarteret;2012K2;5122
Amager Vest - Kolonihavekvarteret;2012K3;5096
Amager Vest - Kolonihavekvarteret;2012K4;5134
Amager Vest - Kolonihavekvarteret;2013K1;5155
Amager Vest - Kolonihavekvarteret;2013K2;5159
Amager Vest - Kolonihavekvarteret;2013K3;5167
Amager Vest - Kolonihavekvarteret;2013K4;5206
Amager Vest - Kolonihavekvarteret;2014K1;5232
Amager Vest - Kolonihavekvarteret;2014K2;5240
Amager Vest - Kolonihavekvarteret;2014K3;5243
Amager Vest - Kolonihavekvarteret;2014K4;5309
Amager Vest - Kolonihavekvarteret;2015K1;5318
Amager Vest - Kolonihavekvarteret;2015K2;5374
Amager Vest - Kolonihavekvarteret;2015K3;5401
Amager Vest - Kolonihavekvarteret;2015K4;5484
Amager Vest - Kolonihavekvarteret;2016K1;5586
Amager Vest - Kolonihavekvarteret;2016K2;5591
Amager Vest - Kolonihavekvarteret;2016K3;5649
Amager Vest - Kolonihavekvarteret;2016K4;5709
Amager Vest - Kolonihavekvarteret;2017K1;5683
Amager Vest - Kolonihavekvarteret;2017K2;5743
Amager Vest - Kolonihavekvarteret;2017K3;5696
Amager Vest - Kolonihavekvarteret;2017K4;5760
Amager Vest - Kolonihavekvarteret;2018K1;5758
Amager Vest - Kolonihavekvarteret;2018K2;5759
Amager Vest - Kolonihavekvarteret;2018K3;5743
Amager Vest - Kolonihavekvarteret;2018K4;5773
Amager Vest - Kolonihavekvarteret;2019K1;5793
Amager Vest - Kolonihavekvarteret;2019K2;5802
Amager Vest - Kolonihavekvarteret;2019K3;5837
Amager Vest - Kolonihavekvarteret;2019K4;5841
Amager Vest - Kolonihavekvarteret;2020K1;5852
Amager Vest - Kolonihavekvarteret;2020K2;5841
Amager Vest - Kolonihavekvarteret;2020K3;5841
Amager Vest - Kolonihavekvarteret;2020K4;5878
Amager Vest - Kolonihavekvarteret;2021K1;5901
Amager Vest - Kolonihavekvarteret;2021K2;5906
Amager Vest - Kolonihavekvarteret;2021K3;5890
Amager Vest - Kolonihavekvarteret;2021K4;5898
Amager Vest - Kolonihavekvarteret;2022K1;5896
Amager Vest - Kolonihavekvarteret;2022K2;5943
Amager Vest - Kolonihavekvarteret;2022K3;5901
Amager Vest - Kolonihavekvarteret;2022K4;5953
Amager Vest - Kolonihavekvarteret;2023K1;5960
Amager Vest - Kolonihavekvarteret;2023K2;5984
Amager Vest - Kolonihavekvarteret;2023K3;5959
Amager Vest - Kolonihavekvarteret;2023K4;6010
Amager Vest - Kolonihavekvarteret;2024K1;6003
Amager Vest - Kolonihavekvarteret;2024K2;5985
Amager Vest - Kolonihavekvarteret;2024K3;5985
Amager Vest - Kolonihavekvarteret;2024K4;6012
Amager Vest - Kolonihavekvarteret;2025K1;6049
Amager Vest - Sundbyvester;1974K1;12123
Amager Vest - Sundbyvester;1975K1;11861
Amager Vest - Sundbyvester;1976K1;11621
Amager Vest - Sundbyvester;1977K1;11618
Amager Vest - Sundbyvester;1978K1;11437
Amager Vest - Sundbyvester;1979K1;11289
Amager Vest - Sundbyvester;1980K1;11079
Amager Vest - Sundbyvester;1981K1;11080
Amager Vest - Sundbyvester;1982K1;11024
Amager Vest - Sundbyvester;1983K1;10956
