OMRKK;TID;INDHOLD
Brønshøj-Husum - Husum;2003K3;7638
Brønshøj-Husum - Husum;2003K4;7620
Brønshøj-Husum - Husum;2004K1;7622
Brønshøj-Husum - Husum;2004K2;7605
Brønshøj-Husum - Husum;2004K3;7587
Brønshøj-Husum - Husum;2004K4;7610
Brønshøj-Husum - Husum;2005K1;7623
Brønshøj-Husum - Husum;2005K2;7606
Brønshøj-Husum - Husum;2005K3;7574
Brønshøj-Husum - Husum;2005K4;7558
Brønshøj-Husum - Husum;2006K1;7550
Brønshøj-Husum - Husum;2006K2;7528
Brønshøj-Husum - Husum;2006K3;7496
Brønshøj-Husum - Husum;2006K4;7450
Brønshøj-Husum - Husum;2007K1;7363
Brønshøj-Husum - Husum;2007K2;7340
Brønshøj-Husum - Husum;2007K3;7353
Brønshøj-Husum - Husum;2007K4;7419
Brønshøj-Husum - Husum;2008K1;7437
Brønshøj-Husum - Husum;2008K2;7441
Brønshøj-Husum - Husum;2008K3;7414
Brønshøj-Husum - Husum;2008K4;7475
Brønshøj-Husum - Husum;2009K1;7493
Brønshøj-Husum - Husum;2009K2;7511
Brønshøj-Husum - Husum;2009K3;7520
Brønshøj-Husum - Husum;2009K4;7542
Brønshøj-Husum - Husum;2010K1;7540
Brønshøj-Husum - Husum;2010K2;7556
Brønshøj-Husum - Husum;2010K3;7570
Brønshøj-Husum - Husum;2011K1;7722
Brønshøj-Husum - Husum;2011K2;7658
Brønshøj-Husum - Husum;2011K3;7605
Brønshøj-Husum - Husum;2011K4;7722
Brønshøj-Husum - Husum;2012K1;7760
Brønshøj-Husum - Husum;2012K2;7777
Brønshøj-Husum - Husum;2012K3;7776
Brønshøj-Husum - Husum;2012K4;7894
Brønshøj-Husum - Husum;2013K1;7877
Brønshøj-Husum - Husum;2013K2;7939
Brønshøj-Husum - Husum;2013K3;7921
Brønshøj-Husum - Husum;2013K4;8042
Brønshøj-Husum - Husum;2014K1;8096
Brønshøj-Husum - Husum;2014K2;8147
Brønshøj-Husum - Husum;2014K3;8094
Brønshøj-Husum - Husum;2014K4;8223
Brønshøj-Husum - Husum;2015K1;8199
Brønshøj-Husum - Husum;2015K2;8233
Brønshøj-Husum - Husum;2015K3;8252
Brønshøj-Husum - Husum;2015K4;8285
Brønshøj-Husum - Husum;2016K1;8324
Brønshøj-Husum - Husum;2016K2;8287
Brønshøj-Husum - Husum;2016K3;8268
Brønshøj-Husum - Husum;2016K4;8359
Brønshøj-Husum - Husum;2017K1;8349
Brønshøj-Husum - Husum;2017K2;8397
Brønshøj-Husum - Husum;2017K3;8326
Brønshøj-Husum - Husum;2017K4;8367
Brønshøj-Husum - Husum;2018K1;8352
Brønshøj-Husum - Husum;2018K2;8303
Brønshøj-Husum - Husum;2018K3;8331
Brønshøj-Husum - Husum;2018K4;8444
Brønshøj-Husum - Husum;2019K1;8401
Brønshøj-Husum - Husum;2019K2;8409
Brønshøj-Husum - Husum;2019K3;8385
Brønshøj-Husum - Husum;2019K4;8404
Brønshøj-Husum - Husum;2020K1;8426
Brønshøj-Husum - Husum;2020K2;8377
Brønshøj-Husum - Husum;2020K3;8351
Brønshøj-Husum - Husum;2020K4;8430
Brønshøj-Husum - Husum;2021K1;8377
Brønshøj-Husum - Husum;2021K2;8340
Brønshøj-Husum - Husum;2021K3;8322
Brønshøj-Husum - Husum;2021K4;8324
Brønshøj-Husum - Husum;2022K1;8339
Brønshøj-Husum - Husum;2022K2;8316
Brønshøj-Husum - Husum;2022K3;8277
Brønshøj-Husum - Husum;2022K4;8318
Brønshøj-Husum - Husum;2023K1;8304
Brønshøj-Husum - Husum;2023K2;8374
Brønshøj-Husum - Husum;2023K3;8365
Brønshøj-Husum - Husum;2023K4;8407
Brønshøj-Husum - Husum;2024K1;8334
Brønshøj-Husum - Husum;2024K2;8319
Brønshøj-Husum - Husum;2024K3;8312
Brønshøj-Husum - Husum;2024K4;8306
Brønshøj-Husum - Husum;2025K1;8316
Brønshøj-Husum - Husum Nord;1998K1;4353
Brønshøj-Husum - Husum Nord;1999K1;4333
Brønshøj-Husum - Husum Nord;2000K1;4319
Brønshøj-Husum - Husum Nord;2001K1;4207
Brønshøj-Husum - Husum Nord;2002K1;4274
Brønshøj-Husum - Husum Nord;2002K2;4284
Brønshøj-Husum - Husum Nord;2002K3;4255
Brønshøj-Husum - Husum Nord;2002K4;4303
Brønshøj-Husum - Husum Nord;2003K1;4265
Brønshøj-Husum - Husum Nord;2003K2;4239
Brønshøj-Husum - Husum Nord;2003K3;4276
Brønshøj-Husum - Husum Nord;2003K4;4290
Brønshøj-Husum - Husum Nord;2004K1;4271
Brønshøj-Husum - Husum Nord;2004K2;4266
Brønshøj-Husum - Husum Nord;2004K3;4263
Brønshøj-Husum - Husum Nord;2004K4;4293
Brønshøj-Husum - Husum Nord;2005K1;4290
Brønshøj-Husum - Husum Nord;2005K2;4269
Brønshøj-Husum - Husum Nord;2005K3;4251
Brønshøj-Husum - Husum Nord;2005K4;4267
Brønshøj-Husum - Husum Nord;2006K1;4266
Brønshøj-Husum - Husum Nord;2006K2;4248
Brønshøj-Husum - Husum Nord;2006K3;4246
Brønshøj-Husum - Husum Nord;2006K4;4284
Brønshøj-Husum - Husum Nord;2007K1;4305
Brønshøj-Husum - Husum Nord;2007K2;4282
Brønshøj-Husum - Husum Nord;2007K3;4294
Brønshøj-Husum - Husum Nord;2007K4;4277
Brønshøj-Husum - Husum Nord;2008K1;4282
Brønshøj-Husum - Husum Nord;2008K2;4314
Brønshøj-Husum - Husum Nord;2008K3;4318
Brønshøj-Husum - Husum Nord;2008K4;4342
Brønshøj-Husum - Husum Nord;2009K1;4340
Brønshøj-Husum - Husum Nord;2009K2;4374
Brønshøj-Husum - Husum Nord;2009K3;4382
Brønshøj-Husum - Husum Nord;2009K4;4409
Brønshøj-Husum - Husum Nord;2010K1;4409
Brønshøj-Husum - Husum Nord;2010K2;4398
Brønshøj-Husum - Husum Nord;2010K3;4348
Brønshøj-Husum - Husum Nord;2011K1;4368
Brønshøj-Husum - Husum Nord;2011K2;4368
Brønshøj-Husum - Husum Nord;2011K3;4443
Brønshøj-Husum - Husum Nord;2011K4;4519
Brønshøj-Husum - Husum Nord;2012K1;4519
Brønshøj-Husum - Husum Nord;2012K2;4525
Brønshøj-Husum - Husum Nord;2012K3;4559
Brønshøj-Husum - Husum Nord;2012K4;4590
Brønshøj-Husum - Husum Nord;2013K1;4581
Brønshøj-Husum - Husum Nord;2013K2;4587
Brønshøj-Husum - Husum Nord;2013K3;4613
Brønshøj-Husum - Husum Nord;2013K4;4623
Brønshøj-Husum - Husum Nord;2014K1;4617
Brønshøj-Husum - Husum Nord;2014K2;4634
Brønshøj-Husum - Husum Nord;2014K3;4660
Brønshøj-Husum - Husum Nord;2014K4;4729
Brønshøj-Husum - Husum Nord;2015K1;4728
Brønshøj-Husum - Husum Nord;2015K2;4708
Brønshøj-Husum - Husum Nord;2015K3;4729
Brønshøj-Husum - Husum Nord;2015K4;4786
Brønshøj-Husum - Husum Nord;2016K1;4848
Brønshøj-Husum - Husum Nord;2016K2;4857
Brønshøj-Husum - Husum Nord;2016K3;4861
Brønshøj-Husum - Husum Nord;2016K4;4923
Brønshøj-Husum - Husum Nord;2017K1;4882
Brønshøj-Husum - Husum Nord;2017K2;4884
Brønshøj-Husum - Husum Nord;2017K3;4906
Brønshøj-Husum - Husum Nord;2017K4;4918
Brønshøj-Husum - Husum Nord;2018K1;4867
Brønshøj-Husum - Husum Nord;2018K2;4839
Brønshøj-Husum - Husum Nord;2018K3;4807
Brønshøj-Husum - Husum Nord;2018K4;4806
Brønshøj-Husum - Husum Nord;2019K1;4813
Brønshøj-Husum - Husum Nord;2019K2;4838
Brønshøj-Husum - Husum Nord;2019K3;4778
Brønshøj-Husum - Husum Nord;2019K4;4775
Brønshøj-Husum - Husum Nord;2020K1;4740
Brønshøj-Husum - Husum Nord;2020K2;4709
Brønshøj-Husum - Husum Nord;2020K3;4670
Brønshøj-Husum - Husum Nord;2020K4;4677
Brønshøj-Husum - Husum Nord;2021K1;4674
Brønshøj-Husum - Husum Nord;2021K2;4644
Brønshøj-Husum - Husum Nord;2021K3;4633
Brønshøj-Husum - Husum Nord;2021K4;4680
Brønshøj-Husum - Husum Nord;2022K1;4693
Brønshøj-Husum - Husum Nord;2022K2;4657
Brønshøj-Husum - Husum Nord;2022K3;4689
Brønshøj-Husum - Husum Nord;2022K4;4686
Brønshøj-Husum - Husum Nord;2023K1;4671
Brønshøj-Husum - Husum Nord;2023K2;4664
Brønshøj-Husum - Husum Nord;2023K3;4740
Brønshøj-Husum - Husum Nord;2023K4;5064
Brønshøj-Husum - Husum Nord;2024K1;5092
Brønshøj-Husum - Husum Nord;2024K2;5033
Brønshøj-Husum - Husum Nord;2024K3;5038
Brønshøj-Husum - Husum Nord;2024K4;5081
Brønshøj-Husum - Husum Nord;2025K1;5057
Brønshøj-Husum - Tingbjerg;1998K1;2288
Brønshøj-Husum - Tingbjerg;1999K1;2347
Brønshøj-Husum - Tingbjerg;2000K1;2366
Brønshøj-Husum - Tingbjerg;2001K1;2396
Brønshøj-Husum - Tingbjerg;2002K1;2384
Brønshøj-Husum - Tingbjerg;2002K2;2389
Brønshøj-Husum - Tingbjerg;2002K3;2372
Brønshøj-Husum - Tingbjerg;2002K4;2389
Brønshøj-Husum - Tingbjerg;2003K1;2376
Brønshøj-Husum - Tingbjerg;2003K2;2387
Brønshøj-Husum - Tingbjerg;2003K3;2394
Brønshøj-Husum - Tingbjerg;2003K4;2387
Brønshøj-Husum - Tingbjerg;2004K1;2384
Brønshøj-Husum - Tingbjerg;2004K2;2385
Brønshøj-Husum - Tingbjerg;2004K3;2389
Brønshøj-Husum - Tingbjerg;2004K4;2410
Brønshøj-Husum - Tingbjerg;2005K1;2412
Brønshøj-Husum - Tingbjerg;2005K2;2427
Brønshøj-Husum - Tingbjerg;2005K3;2391
Brønshøj-Husum - Tingbjerg;2005K4;2403
Brønshøj-Husum - Tingbjerg;2006K1;2386
Brønshøj-Husum - Tingbjerg;2006K2;2394
Brønshøj-Husum - Tingbjerg;2006K3;2375
Brønshøj-Husum - Tingbjerg;2006K4;2354
Brønshøj-Husum - Tingbjerg;2007K1;2365
Brønshøj-Husum - Tingbjerg;2007K2;2367
Brønshøj-Husum - Tingbjerg;2007K3;2338
Brønshøj-Husum - Tingbjerg;2007K4;2354
Brønshøj-Husum - Tingbjerg;2008K1;2335
Brønshøj-Husum - Tingbjerg;2008K2;2293
Brønshøj-Husum - Tingbjerg;2008K3;2265
Brønshøj-Husum - Tingbjerg;2008K4;2296
Brønshøj-Husum - Tingbjerg;2009K1;2279
Brønshøj-Husum - Tingbjerg;2009K2;2310
Brønshøj-Husum - Tingbjerg;2009K3;2292
Brønshøj-Husum - Tingbjerg;2009K4;2307
Brønshøj-Husum - Tingbjerg;2010K1;2332
Brønshøj-Husum - Tingbjerg;2010K2;2355
Brønshøj-Husum - Tingbjerg;2010K3;2283
Brønshøj-Husum - Tingbjerg;2011K1;2327
Brønshøj-Husum - Tingbjerg;2011K2;2311
Brønshøj-Husum - Tingbjerg;2011K3;2319
Brønshøj-Husum - Tingbjerg;2011K4;2383
Brønshøj-Husum - Tingbjerg;2012K1;2427
Brønshøj-Husum - Tingbjerg;2012K2;2435
Brønshøj-Husum - Tingbjerg;2012K3;2423
Brønshøj-Husum - Tingbjerg;2012K4;2521
Brønshøj-Husum - Tingbjerg;2013K1;2536
Brønshøj-Husum - Tingbjerg;2013K2;2529
Brønshøj-Husum - Tingbjerg;2013K3;2524
Brønshøj-Husum - Tingbjerg;2013K4;2577
Brønshøj-Husum - Tingbjerg;2014K1;2573
Brønshøj-Husum - Tingbjerg;2014K2;2571
Brønshøj-Husum - Tingbjerg;2014K3;2558
Brønshøj-Husum - Tingbjerg;2014K4;2633
Brønshøj-Husum - Tingbjerg;2015K1;2633
Brønshøj-Husum - Tingbjerg;2015K2;2643
Brønshøj-Husum - Tingbjerg;2015K3;2594
Brønshøj-Husum - Tingbjerg;2015K4;2639
Brønshøj-Husum - Tingbjerg;2016K1;2610
Brønshøj-Husum - Tingbjerg;2016K2;2641
Brønshøj-Husum - Tingbjerg;2016K3;2578
Brønshøj-Husum - Tingbjerg;2016K4;2626
Brønshøj-Husum - Tingbjerg;2017K1;2570
Brønshøj-Husum - Tingbjerg;2017K2;2565
Brønshøj-Husum - Tingbjerg;2017K3;2517
Brønshøj-Husum - Tingbjerg;2017K4;2544
Brønshøj-Husum - Tingbjerg;2018K1;2582
Brønshøj-Husum - Tingbjerg;2018K2;2594
Brønshøj-Husum - Tingbjerg;2018K3;2569
Brønshøj-Husum - Tingbjerg;2018K4;2614
Brønshøj-Husum - Tingbjerg;2019K1;2630
Brønshøj-Husum - Tingbjerg;2019K2;2631
Brønshøj-Husum - Tingbjerg;2019K3;2593
Brønshøj-Husum - Tingbjerg;2019K4;2531
Brønshøj-Husum - Tingbjerg;2020K1;2477
Brønshøj-Husum - Tingbjerg;2020K2;2432
Brønshøj-Husum - Tingbjerg;2020K3;2400
Brønshøj-Husum - Tingbjerg;2020K4;2377
Brønshøj-Husum - Tingbjerg;2021K1;2364
Brønshøj-Husum - Tingbjerg;2021K2;2362
Brønshøj-Husum - Tingbjerg;2021K3;2350
Brønshøj-Husum - Tingbjerg;2021K4;2359
Brønshøj-Husum - Tingbjerg;2022K1;2363
Brønshøj-Husum - Tingbjerg;2022K2;2353
Brønshøj-Husum - Tingbjerg;2022K3;2338
Brønshøj-Husum - Tingbjerg;2022K4;2401
Brønshøj-Husum - Tingbjerg;2023K1;2445
Brønshøj-Husum - Tingbjerg;2023K2;2450
Brønshøj-Husum - Tingbjerg;2023K3;2347
Brønshøj-Husum - Tingbjerg;2023K4;2553
Brønshøj-Husum - Tingbjerg;2024K1;2594
Brønshøj-Husum - Tingbjerg;2024K2;2696
Brønshøj-Husum - Tingbjerg;2024K3;2690
Brønshøj-Husum - Tingbjerg;2024K4;2710
Brønshøj-Husum - Tingbjerg;2025K1;2781
Brønshøj-Husum - Brønshøj;1998K1;4997
Brønshøj-Husum - Brønshøj;1999K1;5028
Brønshøj-Husum - Brønshøj;2000K1;5036
Brønshøj-Husum - Brønshøj;2001K1;5005
Brønshøj-Husum - Brønshøj;2002K1;5005
Brønshøj-Husum - Brønshøj;2002K2;4967
Brønshøj-Husum - Brønshøj;2002K3;4951
Brønshøj-Husum - Brønshøj;2002K4;4931
Brønshøj-Husum - Brønshøj;2003K1;4929
Brønshøj-Husum - Brønshøj;2003K2;4949
Brønshøj-Husum - Brønshøj;2003K3;4956
Brønshøj-Husum - Brønshøj;2003K4;4986
Brønshøj-Husum - Brønshøj;2004K1;4990
Brønshøj-Husum - Brønshøj;2004K2;4996
Brønshøj-Husum - Brønshøj;2004K3;4964
Brønshøj-Husum - Brønshøj;2004K4;4981
Brønshøj-Husum - Brønshøj;2005K1;4983
Brønshøj-Husum - Brønshøj;2005K2;4959
Brønshøj-Husum - Brønshøj;2005K3;4932
Brønshøj-Husum - Brønshøj;2005K4;4944
Brønshøj-Husum - Brønshøj;2006K1;4938
Brønshøj-Husum - Brønshøj;2006K2;4943
Brønshøj-Husum - Brønshøj;2006K3;4911
Brønshøj-Husum - Brønshøj;2006K4;4944
Brønshøj-Husum - Brønshøj;2007K1;4934
Brønshøj-Husum - Brønshøj;2007K2;4928
Brønshøj-Husum - Brønshøj;2007K3;4892
Brønshøj-Husum - Brønshøj;2007K4;4907
Brønshøj-Husum - Brønshøj;2008K1;4896
Brønshøj-Husum - Brønshøj;2008K2;4916
Brønshøj-Husum - Brønshøj;2008K3;4918
Brønshøj-Husum - Brønshøj;2008K4;4966
Brønshøj-Husum - Brønshøj;2009K1;4981
Brønshøj-Husum - Brønshøj;2009K2;4985
Brønshøj-Husum - Brønshøj;2009K3;4977
Brønshøj-Husum - Brønshøj;2009K4;5005
Brønshøj-Husum - Brønshøj;2010K1;4990
Brønshøj-Husum - Brønshøj;2010K2;4999
Brønshøj-Husum - Brønshøj;2010K3;5002
Brønshøj-Husum - Brønshøj;2011K1;5056
Brønshøj-Husum - Brønshøj;2011K2;5079
Brønshøj-Husum - Brønshøj;2011K3;5060
Brønshøj-Husum - Brønshøj;2011K4;5101
Brønshøj-Husum - Brønshøj;2012K1;5119
Brønshøj-Husum - Brønshøj;2012K2;5106
Brønshøj-Husum - Brønshøj;2012K3;5111
Brønshøj-Husum - Brønshøj;2012K4;5183
Brønshøj-Husum - Brønshøj;2013K1;5170
Brønshøj-Husum - Brønshøj;2013K2;5192
Brønshøj-Husum - Brønshøj;2013K3;5205
Brønshøj-Husum - Brønshøj;2013K4;5254
Brønshøj-Husum - Brønshøj;2014K1;5255
Brønshøj-Husum - Brønshøj;2014K2;5299
Brønshøj-Husum - Brønshøj;2014K3;5275
Brønshøj-Husum - Brønshøj;2014K4;5356
Brønshøj-Husum - Brønshøj;2015K1;5352
Brønshøj-Husum - Brønshøj;2015K2;5351
Brønshøj-Husum - Brønshøj;2015K3;5308
Brønshøj-Husum - Brønshøj;2015K4;5391
Brønshøj-Husum - Brønshøj;2016K1;5409
Brønshøj-Husum - Brønshøj;2016K2;5413
Brønshøj-Husum - Brønshøj;2016K3;5375
Brønshøj-Husum - Brønshøj;2016K4;5487
Brønshøj-Husum - Brønshøj;2017K1;5490
Brønshøj-Husum - Brønshøj;2017K2;5469
Brønshøj-Husum - Brønshøj;2017K3;5457
Brønshøj-Husum - Brønshøj;2017K4;5497
Brønshøj-Husum - Brønshøj;2018K1;5512
Brønshøj-Husum - Brønshøj;2018K2;5507
Brønshøj-Husum - Brønshøj;2018K3;5475
Brønshøj-Husum - Brønshøj;2018K4;5534
Brønshøj-Husum - Brønshøj;2019K1;5530
Brønshøj-Husum - Brønshøj;2019K2;5487
Brønshøj-Husum - Brønshøj;2019K3;5450
Brønshøj-Husum - Brønshøj;2019K4;5457
Brønshøj-Husum - Brønshøj;2020K1;5398
Brønshøj-Husum - Brønshøj;2020K2;5343
Brønshøj-Husum - Brønshøj;2020K3;5330
Brønshøj-Husum - Brønshøj;2020K4;5353
Brønshøj-Husum - Brønshøj;2021K1;5353
Brønshøj-Husum - Brønshøj;2021K2;5319
Brønshøj-Husum - Brønshøj;2021K3;5296
Brønshøj-Husum - Brønshøj;2021K4;5334
Brønshøj-Husum - Brønshøj;2022K1;5327
Brønshøj-Husum - Brønshøj;2022K2;5376
Brønshøj-Husum - Brønshøj;2022K3;5402
Brønshøj-Husum - Brønshøj;2022K4;5408
Brønshøj-Husum - Brønshøj;2023K1;5391
Brønshøj-Husum - Brønshøj;2023K2;5420
Brønshøj-Husum - Brønshøj;2023K3;5444
Brønshøj-Husum - Brønshøj;2023K4;5471
Brønshøj-Husum - Brønshøj;2024K1;5483
Brønshøj-Husum - Brønshøj;2024K2;5469
Brønshøj-Husum - Brønshøj;2024K3;5448
Brønshøj-Husum - Brønshøj;2024K4;5450
Brønshøj-Husum - Brønshøj;2025K1;5431
Brønshøj-Husum - Bellahøj;1998K1;2335
Brønshøj-Husum - Bellahøj;1999K1;2383
Brønshøj-Husum - Bellahøj;2000K1;2358
Brønshøj-Husum - Bellahøj;2001K1;2382
Brønshøj-Husum - Bellahøj;2002K1;2395
Brønshøj-Husum - Bellahøj;2002K2;2391
Brønshøj-Husum - Bellahøj;2002K3;2355
Brønshøj-Husum - Bellahøj;2002K4;2370
Brønshøj-Husum - Bellahøj;2003K1;2369
Brønshøj-Husum - Bellahøj;2003K2;2361
Brønshøj-Husum - Bellahøj;2003K3;2341
Brønshøj-Husum - Bellahøj;2003K4;2334
Brønshøj-Husum - Bellahøj;2004K1;2332
Brønshøj-Husum - Bellahøj;2004K2;2319
Brønshøj-Husum - Bellahøj;2004K3;2317
Brønshøj-Husum - Bellahøj;2004K4;2326
Brønshøj-Husum - Bellahøj;2005K1;2324
Brønshøj-Husum - Bellahøj;2005K2;2347
Brønshøj-Husum - Bellahøj;2005K3;2337
Brønshøj-Husum - Bellahøj;2005K4;2349
Brønshøj-Husum - Bellahøj;2006K1;2352
Brønshøj-Husum - Bellahøj;2006K2;2350
Brønshøj-Husum - Bellahøj;2006K3;2336
Brønshøj-Husum - Bellahøj;2006K4;2333
Brønshøj-Husum - Bellahøj;2007K1;2330
Brønshøj-Husum - Bellahøj;2007K2;2334
Brønshøj-Husum - Bellahøj;2007K3;2327
Brønshøj-Husum - Bellahøj;2007K4;2344
Brønshøj-Husum - Bellahøj;2008K1;2329
Brønshøj-Husum - Bellahøj;2008K2;2327
Brønshøj-Husum - Bellahøj;2008K3;2303
Brønshøj-Husum - Bellahøj;2008K4;2293
Brønshøj-Husum - Bellahøj;2009K1;2273
Brønshøj-Husum - Bellahøj;2009K2;2237
Brønshøj-Husum - Bellahøj;2009K3;2203
Brønshøj-Husum - Bellahøj;2009K4;2213
Brønshøj-Husum - Bellahøj;2010K1;2225
Brønshøj-Husum - Bellahøj;2010K2;2220
Brønshøj-Husum - Bellahøj;2010K3;2231
Brønshøj-Husum - Bellahøj;2011K1;2290
Brønshøj-Husum - Bellahøj;2011K2;2299
Brønshøj-Husum - Bellahøj;2011K3;2274
Brønshøj-Husum - Bellahøj;2011K4;2288
Brønshøj-Husum - Bellahøj;2012K1;2318
Brønshøj-Husum - Bellahøj;2012K2;2330
Brønshøj-Husum - Bellahøj;2012K3;2377
Brønshøj-Husum - Bellahøj;2012K4;2404
Brønshøj-Husum - Bellahøj;2013K1;2425
Brønshøj-Husum - Bellahøj;2013K2;2405
Brønshøj-Husum - Bellahøj;2013K3;2418
Brønshøj-Husum - Bellahøj;2013K4;2441
Brønshøj-Husum - Bellahøj;2014K1;2462
Brønshøj-Husum - Bellahøj;2014K2;2496
Brønshøj-Husum - Bellahøj;2014K3;2512
Brønshøj-Husum - Bellahøj;2014K4;2555
Brønshøj-Husum - Bellahøj;2015K1;2536
Brønshøj-Husum - Bellahøj;2015K2;2550
Brønshøj-Husum - Bellahøj;2015K3;2525
Brønshøj-Husum - Bellahøj;2015K4;2519
Brønshøj-Husum - Bellahøj;2016K1;2511
Brønshøj-Husum - Bellahøj;2016K2;2519
Brønshøj-Husum - Bellahøj;2016K3;2533
Brønshøj-Husum - Bellahøj;2016K4;2524
Brønshøj-Husum - Bellahøj;2017K1;2539
Brønshøj-Husum - Bellahøj;2017K2;2548
Brønshøj-Husum - Bellahøj;2017K3;2540
Brønshøj-Husum - Bellahøj;2017K4;2547
Brønshøj-Husum - Bellahøj;2018K1;2543
Brønshøj-Husum - Bellahøj;2018K2;2530
Brønshøj-Husum - Bellahøj;2018K3;2518
Brønshøj-Husum - Bellahøj;2018K4;2632
Brønshøj-Husum - Bellahøj;2019K1;2659
Brønshøj-Husum - Bellahøj;2019K2;2667
Brønshøj-Husum - Bellahøj;2019K3;2689
Brønshøj-Husum - Bellahøj;2019K4;2676
Brønshøj-Husum - Bellahøj;2020K1;2686
Brønshøj-Husum - Bellahøj;2020K2;2680
Brønshøj-Husum - Bellahøj;2020K3;2673
Brønshøj-Husum - Bellahøj;2020K4;2680
Brønshøj-Husum - Bellahøj;2021K1;2648
Brønshøj-Husum - Bellahøj;2021K2;2650
Brønshøj-Husum - Bellahøj;2021K3;2629
Brønshøj-Husum - Bellahøj;2021K4;2593
Brønshøj-Husum - Bellahøj;2022K1;2570
Brønshøj-Husum - Bellahøj;2022K2;2492
Brønshøj-Husum - Bellahøj;2022K3;2473
Brønshøj-Husum - Bellahøj;2022K4;2457
Brønshøj-Husum - Bellahøj;2023K1;2421
Brønshøj-Husum - Bellahøj;2023K2;2396
Brønshøj-Husum - Bellahøj;2023K3;2358
Brønshøj-Husum - Bellahøj;2023K4;2316
Brønshøj-Husum - Bellahøj;2024K1;2290
Brønshøj-Husum - Bellahøj;2024K2;2251
Brønshøj-Husum - Bellahøj;2024K3;2203
Brønshøj-Husum - Bellahøj;2024K4;2196
Brønshøj-Husum - Bellahøj;2025K1;2189
Bispebjerg - Emdrup;1998K1;2478
Bispebjerg - Emdrup;1999K1;2521
Bispebjerg - Emdrup;2000K1;2554
Bispebjerg - Emdrup;2001K1;2550
Bispebjerg - Emdrup;2002K1;2525
Bispebjerg - Emdrup;2002K2;2526
Bispebjerg - Emdrup;2002K3;2517
Bispebjerg - Emdrup;2002K4;2555
Bispebjerg - Emdrup;2003K1;2518
Bispebjerg - Emdrup;2003K2;2532
Bispebjerg - Emdrup;2003K3;2514
Bispebjerg - Emdrup;2003K4;2522
Bispebjerg - Emdrup;2004K1;2530
Bispebjerg - Emdrup;2004K2;2538
Bispebjerg - Emdrup;2004K3;2515
Bispebjerg - Emdrup;2004K4;2511
Bispebjerg - Emdrup;2005K1;2519
Bispebjerg - Emdrup;2005K2;2512
Bispebjerg - Emdrup;2005K3;2483
Bispebjerg - Emdrup;2005K4;2504
Bispebjerg - Emdrup;2006K1;2505
Bispebjerg - Emdrup;2006K2;2507
Bispebjerg - Emdrup;2006K3;2506
Bispebjerg - Emdrup;2006K4;2521
Bispebjerg - Emdrup;2007K1;2510
Bispebjerg - Emdrup;2007K2;2489
Bispebjerg - Emdrup;2007K3;2485
Bispebjerg - Emdrup;2007K4;2510
Bispebjerg - Emdrup;2008K1;2511
Bispebjerg - Emdrup;2008K2;2519
Bispebjerg - Emdrup;2008K3;2526
Bispebjerg - Emdrup;2008K4;2558
Bispebjerg - Emdrup;2009K1;2538
Bispebjerg - Emdrup;2009K2;2556
Bispebjerg - Emdrup;2009K3;2542
Bispebjerg - Emdrup;2009K4;2568
Bispebjerg - Emdrup;2010K1;2575
Bispebjerg - Emdrup;2010K2;2566
Bispebjerg - Emdrup;2010K3;2532
Bispebjerg - Emdrup;2011K1;2594
Bispebjerg - Emdrup;2011K2;2594
Bispebjerg - Emdrup;2011K3;2581
Bispebjerg - Emdrup;2011K4;2632
Bispebjerg - Emdrup;2012K1;2651
Bispebjerg - Emdrup;2012K2;2656
Bispebjerg - Emdrup;2012K3;2626
Bispebjerg - Emdrup;2012K4;2660
Bispebjerg - Emdrup;2013K1;2663
Bispebjerg - Emdrup;2013K2;2673
Bispebjerg - Emdrup;2013K3;2637
Bispebjerg - Emdrup;2013K4;2639
Bispebjerg - Emdrup;2014K1;2637
Bispebjerg - Emdrup;2014K2;2667
Bispebjerg - Emdrup;2014K3;2647
Bispebjerg - Emdrup;2014K4;2683
Bispebjerg - Emdrup;2015K1;2643
Bispebjerg - Emdrup;2015K2;2681
Bispebjerg - Emdrup;2015K3;2691
Bispebjerg - Emdrup;2015K4;2665
Bispebjerg - Emdrup;2016K1;2682
Bispebjerg - Emdrup;2016K2;2704
Bispebjerg - Emdrup;2016K3;2685
Bispebjerg - Emdrup;2016K4;2734
Bispebjerg - Emdrup;2017K1;2721
Bispebjerg - Emdrup;2017K2;2790
Bispebjerg - Emdrup;2017K3;2749
Bispebjerg - Emdrup;2017K4;2790
Bispebjerg - Emdrup;2018K1;2758
Bispebjerg - Emdrup;2018K2;2790
Bispebjerg - Emdrup;2018K3;2747
Bispebjerg - Emdrup;2018K4;2792
Bispebjerg - Emdrup;2019K1;2770
Bispebjerg - Emdrup;2019K2;2757
Bispebjerg - Emdrup;2019K3;2728
Bispebjerg - Emdrup;2019K4;2778
Bispebjerg - Emdrup;2020K1;2743
Bispebjerg - Emdrup;2020K2;2751
Bispebjerg - Emdrup;2020K3;2710
Bispebjerg - Emdrup;2020K4;2740
Bispebjerg - Emdrup;2021K1;2717
Bispebjerg - Emdrup;2021K2;2605
Bispebjerg - Emdrup;2021K3;2606
Bispebjerg - Emdrup;2021K4;2654
Bispebjerg - Emdrup;2022K1;2656
Bispebjerg - Emdrup;2022K2;2672
Bispebjerg - Emdrup;2022K3;2685
Bispebjerg - Emdrup;2022K4;2716
