OMRKK;TID;INDHOLD
Amager Vest - Ørestad City;2021;1638,0
Amager Vest - Ørestad City;2022;1221,1
Amager Vest - Ørestad City;2023;1243,8
Amager Vest - Ørestad City;2024;1139,4
Amager Vest - Ørestad Syd;2006;0,0
Amager Vest - Ørestad Syd;2007;0,0
Amager Vest - Ørestad Syd;2008;0,0
Amager Vest - Ørestad Syd;2009;2333,3
Amager Vest - Ørestad Syd;2010;1570,5
Amager Vest - Ørestad Syd;2011;2759,9
Amager Vest - Ørestad Syd;2012;2828,7
Amager Vest - Ørestad Syd;2013;2621,4
Amager Vest - Ørestad Syd;2014;1794,0
Amager Vest - Ørestad Syd;2015;2082,1
Amager Vest - Ørestad Syd;2016;2155,4
Amager Vest - Ørestad Syd;2017;2593,4
Amager Vest - Ørestad Syd;2018;2177,2
Amager Vest - Ørestad Syd;2019;2044,5
Amager Vest - Ørestad Syd;2020;1803,3
Amager Vest - Ørestad Syd;2021;1730,8
Amager Vest - Ørestad Syd;2022;1278,1
Amager Vest - Ørestad Syd;2023;1523,6
Amager Vest - Ørestad Syd;2024;1287,3
Kvarterer - Uden for inddeling;2006;436,1
Kvarterer - Uden for inddeling;2007;967,8
Kvarterer - Uden for inddeling;2008;440,3
Kvarterer - Uden for inddeling;2009;621,6
Kvarterer - Uden for inddeling;2010;449,9
Kvarterer - Uden for inddeling;2011;508,6
Kvarterer - Uden for inddeling;2012;546,6
Kvarterer - Uden for inddeling;2013;523,2
Kvarterer - Uden for inddeling;2014;811,2
Kvarterer - Uden for inddeling;2015;658,5
Kvarterer - Uden for inddeling;2016;591,1
Kvarterer - Uden for inddeling;2017;649,2
Kvarterer - Uden for inddeling;2018;533,4
Kvarterer - Uden for inddeling;2019;850,9
Kvarterer - Uden for inddeling;2020;376,2
Kvarterer - Uden for inddeling;2021;391,4
Kvarterer - Uden for inddeling;2022;387,8
Kvarterer - Uden for inddeling;2023;208,5
Kvarterer - Uden for inddeling;2024;164,5
